time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,file_name
5,5,371,243,1,2544.0,3340,64.10389221556886,rep2_FOV1
6,5,371,243,1,2543.0,4420,64.0739819004525,rep2_FOV1
7,5,371,243,1,2538.0,4569,67.2138323484351,rep2_FOV1
8,5,371,243,1,2566.0,4786,68.6230672795654,rep2_FOV1
9,5,371,243,1,2554.0,4609,67.97179431546974,rep2_FOV1
10,5,371,243,1,2548.0,4708,68.22833474936279,rep2_FOV1
11,5,371,243,1,2530.0,4504,66.34125222024866,rep2_FOV1
12,5,371,243,1,2557.0,4555,67.03754116355653,rep2_FOV1
13,5,371,243,1,2540.0,4547,65.8662854629426,rep2_FOV1
14,5,371,243,1,2551.0,4479,66.35856217905783,rep2_FOV1
15,5,371,243,1,2552.0,4606,66.9602692140686,rep2_FOV1
16,5,371,243,1,2544.0,4797,71.57515113612675,rep2_FOV1
17,5,371,243,1,2559.0,4824,72.35074626865672,rep2_FOV1
18,5,371,243,1,2552.0,5024,78.61046974522293,rep2_FOV1
19,5,371,243,1,2570.0,5043,77.5445171524886,rep2_FOV1
20,5,371,243,1,2558.0,4836,74.20781637717121,rep2_FOV1
0,6,64,353,1,2460.0,6240,84.92115384615384,rep2_FOV1
1,6,64,353,1,2473.0,6359,91.98710489070609,rep2_FOV1
2,6,64,353,1,2468.0,6580,110.98191489361702,rep2_FOV1
3,6,64,353,1,2443.0,6732,125.9881164587047,rep2_FOV1
4,6,64,353,1,2465.0,6743,128.3273023876613,rep2_FOV1
5,6,64,353,1,2484.0,5906,74.40196410430072,rep2_FOV1
6,6,64,353,1,2464.0,5636,69.35184528034067,rep2_FOV1
7,6,64,353,1,2448.0,5652,68.69904458598727,rep2_FOV1
8,6,64,353,1,2448.0,5588,68.13171080887616,rep2_FOV1
9,6,64,353,1,2442.0,5531,68.21370457421804,rep2_FOV1
10,6,64,353,1,2457.0,5470,66.7416819012797,rep2_FOV1
11,6,64,353,1,2471.0,5516,67.55692530819434,rep2_FOV1
12,6,64,353,1,2467.0,5471,65.98482909888503,rep2_FOV1
13,6,64,353,1,2467.0,5388,65.12008166295472,rep2_FOV1
14,6,64,353,1,2467.0,5324,66.47201352366642,rep2_FOV1
15,6,64,353,1,2457.0,5386,64.87077608614928,rep2_FOV1
16,6,64,353,1,2432.0,5463,65.22515101592532,rep2_FOV1
17,6,64,353,1,2446.0,5589,67.73984612631956,rep2_FOV1
18,6,64,353,1,2444.0,5530,65.98101265822785,rep2_FOV1
19,6,64,353,1,2436.0,5475,68.78703196347033,rep2_FOV1
20,6,64,353,1,2466.0,5571,69.13947226709747,rep2_FOV1
0,7,350,383,1,2551.0,6366,107.49968583097707,rep2_FOV1
1,7,350,383,1,2565.0,6323,107.11576783172545,rep2_FOV1
2,7,350,383,1,2548.0,6386,108.9909176323207,rep2_FOV1
3,7,350,383,1,2575.0,6423,110.67336135762105,rep2_FOV1
4,7,350,383,1,2537.0,6505,113.71252882398156,rep2_FOV1
5,7,350,383,1,2544.0,5468,71.65563277249451,rep2_FOV1
6,7,350,383,1,2561.0,5570,71.52890484739677,rep2_FOV1
7,7,350,383,1,2576.0,5600,73.16678571428571,rep2_FOV1
8,7,350,383,1,2567.0,5607,73.92973069377564,rep2_FOV1
9,7,350,383,1,2562.0,5633,72.46387360198828,rep2_FOV1
10,7,350,383,1,2560.0,5498,69.7722808293925,rep2_FOV1
11,7,350,383,1,2573.0,5506,69.89683981111514,rep2_FOV1
12,7,350,383,1,2550.0,5449,70.22903285006423,rep2_FOV1
13,7,350,383,1,2546.0,5612,70.27548111190306,rep2_FOV1
14,7,350,383,1,2572.0,5350,67.81345794392523,rep2_FOV1
15,7,350,383,0,0.0,0,0.0,rep2_FOV1
16,7,350,383,0,0.0,0,0.0,rep2_FOV1
17,7,350,383,0,0.0,0,0.0,rep2_FOV1
18,7,350,383,0,0.0,0,0.0,rep2_FOV1
19,7,350,383,0,0.0,0,0.0,rep2_FOV1
20,7,350,383,0,0.0,0,0.0,rep2_FOV1
0,8,569,398,1,2628.0,7516,160.8885045236828,rep2_FOV1
1,8,569,398,1,2636.0,7432,150.53484930032292,rep2_FOV1
2,8,569,398,1,2590.0,7285,136.77789979409746,rep2_FOV1
3,8,569,398,1,2640.0,7192,123.64488320355952,rep2_FOV1
4,8,569,398,1,2624.0,7090,117.41932299012694,rep2_FOV1
5,8,569,398,1,2626.0,5977,68.79856115107914,rep2_FOV1
6,8,569,398,1,2625.0,6042,66.81363786825554,rep2_FOV1
7,8,569,398,1,2609.0,5688,67.12798874824192,rep2_FOV1
8,8,569,398,0,0.0,0,0.0,rep2_FOV1
9,8,569,398,0,0.0,0,0.0,rep2_FOV1
10,8,569,398,0,0.0,0,0.0,rep2_FOV1
11,8,569,398,0,0.0,0,0.0,rep2_FOV1
12,8,569,398,0,0.0,0,0.0,rep2_FOV1
13,8,569,398,0,0.0,0,0.0,rep2_FOV1
14,8,569,398,0,0.0,0,0.0,rep2_FOV1
15,8,569,398,0,0.0,0,0.0,rep2_FOV1
16,8,569,398,0,0.0,0,0.0,rep2_FOV1
17,8,569,398,0,0.0,0,0.0,rep2_FOV1
18,8,569,398,0,0.0,0,0.0,rep2_FOV1
19,8,569,398,0,0.0,0,0.0,rep2_FOV1
20,8,569,398,0,0.0,0,0.0,rep2_FOV1
0,9,397,505,1,2426.0,6394,84.97732248983422,rep2_FOV1
1,9,397,505,1,2443.0,6359,82.04387482308539,rep2_FOV1
2,9,397,505,1,17.0,6163,77.07707285412948,rep2_FOV1
3,9,397,505,1,2430.0,5958,74.05790533736153,rep2_FOV1
4,9,397,505,1,2413.0,5875,72.26161702127659,rep2_FOV1
5,9,397,505,1,2421.0,5486,64.60772876412688,rep2_FOV1
6,9,397,505,1,2426.0,5305,65.25636192271442,rep2_FOV1
7,9,397,505,1,2417.0,5604,65.18736616702355,rep2_FOV1
8,9,397,505,1,2414.0,5718,66.4784889821616,rep2_FOV1
9,9,397,505,1,2434.0,5655,69.09089301503094,rep2_FOV1
10,9,397,505,1,2426.0,5848,71.27428180574556,rep2_FOV1
11,9,397,505,1,2447.0,5974,71.42601272179444,rep2_FOV1
12,9,397,505,1,2423.0,5790,67.3951640759931,rep2_FOV1
13,9,397,505,1,2433.0,5762,69.2268309614717,rep2_FOV1
14,9,397,505,1,2440.0,5783,68.80408092685457,rep2_FOV1
15,9,397,505,0,0.0,0,0.0,rep2_FOV1
16,9,397,505,0,0.0,0,0.0,rep2_FOV1
17,9,397,505,0,0.0,0,0.0,rep2_FOV1
18,9,397,505,0,0.0,0,0.0,rep2_FOV1
19,9,397,505,0,0.0,0,0.0,rep2_FOV1
20,9,397,505,0,0.0,0,0.0,rep2_FOV1
0,10,556,597,1,2485.0,5464,85.10413616398243,rep2_FOV1
1,10,556,597,1,2482.0,5512,95.177793904209,rep2_FOV1
2,10,556,597,1,2427.0,5661,105.37890832008479,rep2_FOV1
3,10,556,597,1,2487.0,5765,107.4721595836947,rep2_FOV1
4,10,556,597,1,2488.0,5680,101.95792253521127,rep2_FOV1
5,10,556,597,1,2490.0,4837,69.90862104610295,rep2_FOV1
6,10,556,597,1,2477.0,4840,66.45206611570248,rep2_FOV1
7,10,556,597,1,2493.0,4725,65.9447619047619,rep2_FOV1
8,10,556,597,1,2498.0,4789,67.97348089371476,rep2_FOV1
9,10,556,597,1,2487.0,4685,66.93617929562433,rep2_FOV1
10,10,556,597,1,2502.0,4723,66.22358670336651,rep2_FOV1
11,10,556,597,1,2492.0,4712,67.91723259762308,rep2_FOV1
12,10,556,597,1,2481.0,4831,65.33968122541917,rep2_FOV1
13,10,556,597,1,2493.0,4649,64.7182189718219,rep2_FOV1
14,10,556,597,1,2487.0,4628,66.33578219533275,rep2_FOV1
15,10,556,597,1,2475.0,4639,63.96162966156499,rep2_FOV1
16,10,556,597,1,2499.0,4566,65.12133158125273,rep2_FOV1
17,10,556,597,1,2490.0,4710,66.1447983014862,rep2_FOV1
18,10,556,597,1,2481.0,4657,66.29954906592226,rep2_FOV1
19,10,556,597,1,2489.0,4728,67.76374788494078,rep2_FOV1
20,10,556,597,1,2493.0,4792,65.61310517529215,rep2_FOV1
