time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,file_name
1,4,277,253,1,2618.0,6932,100.66358915175995,rep1_FOV1
2,4,277,253,1,2608.0,6862,102.62940833576216,rep1_FOV1
3,4,277,253,1,2607.0,6791,95.22176409954352,rep1_FOV1
4,4,277,253,1,2616.0,6698,89.6742311137653,rep1_FOV1
5,4,277,253,1,2618.0,6448,79.62779156327544,rep1_FOV1
6,4,277,253,1,2639.0,6306,74.27148747224865,rep1_FOV1
7,4,277,253,1,2625.0,6175,71.55157894736843,rep1_FOV1
8,4,277,253,1,2598.0,6155,69.66092607636068,rep1_FOV1
9,4,277,253,1,2616.0,6031,70.3672691096004,rep1_FOV1
10,4,277,253,1,2603.0,6071,69.52478998517543,rep1_FOV1
11,4,277,253,1,2620.0,6094,70.11142106990482,rep1_FOV1
12,4,277,253,1,2635.0,6035,70.13057166528583,rep1_FOV1
13,4,277,253,1,2638.0,6139,69.92458055057827,rep1_FOV1
14,4,277,253,1,2629.0,5886,67.01240231056745,rep1_FOV1
15,4,277,253,1,2611.0,5976,68.28848728246318,rep1_FOV1
16,4,277,253,1,2621.0,5885,68.80492778249787,rep1_FOV1
17,4,277,253,1,2611.0,5982,68.29789368104313,rep1_FOV1
18,4,277,253,1,2615.0,5967,67.13608178314061,rep1_FOV1
19,4,277,253,1,2617.0,5920,65.85692567567567,rep1_FOV1
20,4,277,253,1,2624.0,5842,66.70438206093803,rep1_FOV1
0,5,486,374,1,2305.0,6143,83.90363014813609,rep1_FOV1
1,5,486,374,1,2329.0,6023,79.13664286900216,rep1_FOV1
2,5,486,374,1,2298.0,6087,79.24560538853294,rep1_FOV1
3,5,486,374,1,2322.0,6253,85.95186310570926,rep1_FOV1
4,5,486,374,1,2308.0,6404,96.63272954403497,rep1_FOV1
5,5,486,374,1,2298.0,6251,87.4088945768677,rep1_FOV1
6,5,486,374,1,2301.0,6140,81.32263843648208,rep1_FOV1
7,5,486,374,1,2296.0,5979,78.86452584044154,rep1_FOV1
8,5,486,374,1,2300.0,5989,77.7800968442144,rep1_FOV1
9,5,486,374,1,2325.0,5968,75.44470509383378,rep1_FOV1
10,5,486,374,1,2299.0,5873,71.97871615869232,rep1_FOV1
11,5,486,374,1,2299.0,5765,70.61352992194276,rep1_FOV1
12,5,486,374,1,2307.0,5731,70.05723259466062,rep1_FOV1
13,5,486,374,1,2306.0,5734,69.19811649808162,rep1_FOV1
14,5,486,374,1,2292.0,5640,68.67801418439716,rep1_FOV1
15,5,486,374,1,2308.0,5624,68.58250355618776,rep1_FOV1
16,5,486,374,1,2328.0,5578,67.15955539619935,rep1_FOV1
17,5,486,374,1,2322.0,5454,69.93839383938393,rep1_FOV1
18,5,486,374,1,2291.0,5705,69.24574934268186,rep1_FOV1
19,5,486,374,1,2316.0,5697,71.3484289977181,rep1_FOV1
20,5,486,374,1,2310.0,6074,77.78152782351005,rep1_FOV1
0,6,384,471,1,2868.0,6132,87.59964122635355,rep1_FOV1
1,6,384,471,1,2856.0,5973,82.81031307550644,rep1_FOV1
2,6,384,471,1,2875.0,6105,90.31597051597052,rep1_FOV1
3,6,384,471,1,2868.0,6189,91.73501373404427,rep1_FOV1
4,6,384,471,1,2882.0,6099,88.69650762420069,rep1_FOV1
5,6,384,471,1,2862.0,5923,77.6255276042546,rep1_FOV1
6,6,384,471,1,2866.0,5636,73.28584102200142,rep1_FOV1
7,6,384,471,1,2869.0,5483,71.37935436804669,rep1_FOV1
8,6,384,471,1,2864.0,5756,74.45708825573315,rep1_FOV1
9,6,384,471,1,2877.0,5893,80.88291192940777,rep1_FOV1
10,6,384,471,1,2859.0,6054,85.22712256359432,rep1_FOV1
11,6,384,471,1,2878.0,6010,84.00615640599001,rep1_FOV1
12,6,384,471,1,2870.0,5971,83.28186233461732,rep1_FOV1
13,6,384,471,1,2872.0,6002,80.74825058313895,rep1_FOV1
14,6,384,471,1,2869.0,5867,79.07209817623999,rep1_FOV1
15,6,384,471,1,2873.0,5814,75.66683866529068,rep1_FOV1
16,6,384,471,1,2865.0,5673,72.13026617310065,rep1_FOV1
17,6,384,471,1,2873.0,5443,68.87102700716517,rep1_FOV1
18,6,384,471,1,2853.0,5415,68.48901200369345,rep1_FOV1
19,6,384,471,1,2878.0,5543,68.32617716038247,rep1_FOV1
20,6,384,471,1,2874.0,5339,67.90803521258663,rep1_FOV1
0,7,489,493,1,2465.0,11860,94.58052276559864,rep1_FOV1
1,7,489,493,1,2447.0,12031,98.170226913806,rep1_FOV1
2,7,489,493,1,2476.0,12268,103.19897293772416,rep1_FOV1
3,7,489,493,1,2477.0,12242,109.64450253226597,rep1_FOV1
4,7,489,493,1,2461.0,12435,117.40024125452352,rep1_FOV1
5,7,489,493,1,2459.0,12027,102.01538205703834,rep1_FOV1
6,7,489,493,1,2453.0,11687,92.41242406092239,rep1_FOV1
7,7,489,493,1,2473.0,11575,87.65382289416847,rep1_FOV1
8,7,489,493,1,2466.0,5892,80.79327902240325,rep1_FOV1
9,7,489,493,1,2450.0,5907,78.79024885728796,rep1_FOV1
10,7,489,493,1,2494.0,5845,77.74388366124893,rep1_FOV1
11,7,489,493,1,2448.0,5699,74.39515704509563,rep1_FOV1
12,7,489,493,1,2453.0,5480,71.23631386861314,rep1_FOV1
13,7,489,493,1,2455.0,5559,70.44198596869941,rep1_FOV1
14,7,489,493,1,2465.0,5561,71.352094946952,rep1_FOV1
15,7,489,493,1,2458.0,5447,71.19478612080044,rep1_FOV1
16,7,489,493,1,2479.0,5664,73.06532485875707,rep1_FOV1
17,7,489,493,1,2446.0,5675,73.21973568281938,rep1_FOV1
18,7,489,493,1,2448.0,11321,80.11712746223832,rep1_FOV1
19,7,489,493,1,2466.0,11382,81.60736250219645,rep1_FOV1
20,7,489,493,1,2468.0,11330,79.76284201235657,rep1_FOV1
0,8,126,470,1,8.0,0,0.0,rep1_FOV1
1,8,126,470,0,0.0,0,0.0,rep1_FOV1
2,8,126,470,0,0.0,0,0.0,rep1_FOV1
3,8,126,470,0,0.0,0,0.0,rep1_FOV1
4,8,126,470,0,0.0,0,0.0,rep1_FOV1
5,8,126,470,0,0.0,0,0.0,rep1_FOV1
6,8,126,470,0,0.0,0,0.0,rep1_FOV1
7,8,126,470,0,0.0,0,0.0,rep1_FOV1
8,8,126,470,0,0.0,0,0.0,rep1_FOV1
9,8,126,470,0,0.0,0,0.0,rep1_FOV1
10,8,126,470,0,0.0,0,0.0,rep1_FOV1
11,8,126,470,0,0.0,0,0.0,rep1_FOV1
12,8,126,470,0,0.0,0,0.0,rep1_FOV1
13,8,126,470,0,0.0,0,0.0,rep1_FOV1
14,8,126,470,0,0.0,0,0.0,rep1_FOV1
15,8,126,470,0,0.0,0,0.0,rep1_FOV1
16,8,126,470,0,0.0,0,0.0,rep1_FOV1
17,8,126,470,0,0.0,0,0.0,rep1_FOV1
18,8,126,470,0,0.0,0,0.0,rep1_FOV1
19,8,126,470,0,0.0,0,0.0,rep1_FOV1
20,8,126,470,0,0.0,0,0.0,rep1_FOV1
0,9,101,478,1,14.0,0,0.0,rep1_FOV1
1,9,101,478,0,0.0,0,0.0,rep1_FOV1
2,9,101,478,0,0.0,0,0.0,rep1_FOV1
3,9,101,478,0,0.0,0,0.0,rep1_FOV1
4,9,101,478,0,0.0,0,0.0,rep1_FOV1
5,9,101,478,0,0.0,0,0.0,rep1_FOV1
6,9,101,478,0,0.0,0,0.0,rep1_FOV1
7,9,101,478,0,0.0,0,0.0,rep1_FOV1
8,9,101,478,0,0.0,0,0.0,rep1_FOV1
9,9,101,478,0,0.0,0,0.0,rep1_FOV1
10,9,101,478,0,0.0,0,0.0,rep1_FOV1
11,9,101,478,0,0.0,0,0.0,rep1_FOV1
12,9,101,478,0,0.0,0,0.0,rep1_FOV1
13,9,101,478,0,0.0,0,0.0,rep1_FOV1
14,9,101,478,0,0.0,0,0.0,rep1_FOV1
15,9,101,478,0,0.0,0,0.0,rep1_FOV1
16,9,101,478,0,0.0,0,0.0,rep1_FOV1
17,9,101,478,0,0.0,0,0.0,rep1_FOV1
18,9,101,478,0,0.0,0,0.0,rep1_FOV1
19,9,101,478,0,0.0,0,0.0,rep1_FOV1
20,9,101,478,0,0.0,0,0.0,rep1_FOV1
0,10,198,574,1,2589.0,6382,82.14196176747102,rep1_FOV1
1,10,198,574,1,2587.0,6359,80.01556848561094,rep1_FOV1
2,10,198,574,1,2585.0,6376,82.78340652446676,rep1_FOV1
3,10,198,574,1,2577.0,6527,88.67121188907615,rep1_FOV1
4,10,198,574,1,2598.0,6631,91.50656009651637,rep1_FOV1
5,10,198,574,1,2590.0,6430,82.88786936236392,rep1_FOV1
6,10,198,574,1,2586.0,6280,78.75445859872612,rep1_FOV1
7,10,198,574,1,2596.0,6200,75.24532258064517,rep1_FOV1
8,10,198,574,1,2566.0,6020,73.26810631229236,rep1_FOV1
9,10,198,574,1,2579.0,6008,72.9405792276964,rep1_FOV1
10,10,198,574,1,2575.0,5894,70.64489311163895,rep1_FOV1
11,10,198,574,1,2588.0,5974,70.39270170739873,rep1_FOV1
12,10,198,574,1,2582.0,5953,70.96270787838066,rep1_FOV1
13,10,198,574,1,2600.0,6013,70.28288707799767,rep1_FOV1
14,10,198,574,1,2598.0,6027,70.61556329849013,rep1_FOV1
15,10,198,574,1,2586.0,5886,67.96347264695889,rep1_FOV1
16,10,198,574,1,2583.0,5769,66.79147165886636,rep1_FOV1
17,10,198,574,1,2592.0,5680,68.09137323943662,rep1_FOV1
18,10,198,574,1,2608.0,5868,67.96182685753237,rep1_FOV1
19,10,198,574,1,2600.0,5732,66.92393579902303,rep1_FOV1
20,10,198,574,1,2570.0,5830,66.82349914236707,rep1_FOV1
0,11,440,594,1,2692.0,11860,94.58052276559864,rep1_FOV1
1,11,440,594,1,2691.0,12031,98.170226913806,rep1_FOV1
2,11,440,594,1,2683.0,12268,103.19897293772416,rep1_FOV1
3,11,440,594,1,2686.0,12242,109.64450253226597,rep1_FOV1
4,11,440,594,1,2679.0,12435,117.40024125452352,rep1_FOV1
5,11,440,594,1,2691.0,12027,102.01538205703834,rep1_FOV1
6,11,440,594,1,2687.0,11687,92.41242406092239,rep1_FOV1
7,11,440,594,1,2697.0,11575,87.65382289416847,rep1_FOV1
8,11,440,594,1,2702.0,5414,84.18692279275952,rep1_FOV1
9,11,440,594,1,2705.0,5238,77.12275677739595,rep1_FOV1
10,11,440,594,1,2682.0,5076,73.2318754925138,rep1_FOV1
11,11,440,594,1,2669.0,4945,71.0552072800809,rep1_FOV1
12,11,440,594,1,2691.0,4978,69.8772599437525,rep1_FOV1
13,11,440,594,1,2699.0,4832,69.22433774834437,rep1_FOV1
14,11,440,594,1,2677.0,4831,67.8484785758642,rep1_FOV1
15,11,440,594,1,2677.0,4828,71.17667771333886,rep1_FOV1
16,11,440,594,1,2692.0,5277,76.59730907712715,rep1_FOV1
17,11,440,594,1,2662.0,5369,83.78748370273794,rep1_FOV1
18,11,440,594,1,2658.0,11321,80.11712746223832,rep1_FOV1
19,11,440,594,1,2684.0,11382,81.60736250219645,rep1_FOV1
20,11,440,594,1,2670.0,11330,79.76284201235657,rep1_FOV1
